0.16061	0.29139	-0.019126
-0.76797	0.35573	0.049889
0.22973	0.28078	-0.12022
-0.62764	0.34131	-0.028433
-0.73777	0.33963	-0.023888
-0.64913	0.34232	0.024284
-0.5297	0.33868	-0.018829
-0.58968	0.34188	0.012222
-0.77811	0.31302	-0.038735
-0.76378	0.34164	0.0045542
-0.74492	0.32637	-0.040322
-0.74	0.34894	0.028534
-0.48205	0.32369	-0.01482
0.27073	0.26791	0.069911
-0.51004	0.33143	0.0093611
-0.69312	0.33655	0.0010985
0.30628	0.26027	-0.11813
-0.63961	0.33748	-0.037153
0.32458	0.26124	-0.09674
-0.73588	0.3489	0.072656
-0.53114	0.32465	0.037443
-0.55729	0.32952	-0.045357
0.34284	0.24454	0.0016351
-0.68915	0.3276	-0.038882
-0.72071	0.34058	0.092403
0.31754	0.24496	0.052286
-0.65374	0.33138	0.051513
-0.5923	0.33669	0.032428
-0.72549	0.33169	0.14129
-0.69159	0.33507	0.040669
-0.60762	0.31484	-0.064133
0.34678	0.2577	-0.036257
-0.70702	0.32866	-0.029054
-0.79239	0.3474	0.1775
0.32177	0.28211	0.056227
0.33525	0.24076	0.029175
-0.63264	0.3267	0.064168
0.17173	0.26413	-0.081305
0.19121	0.26713	0.05099
0.26704	0.27524	-0.1271
-0.4894	0.31789	-0.040926
0.15721	0.25976	-0.034636
-0.7108	0.31845	0.10734
-0.69324	0.32298	0.076941
-0.67457	0.32178	-0.051347
-0.7836	0.32191	0.18289
-0.57382	0.31508	0.062313
-0.51837	0.31428	-0.058546
0.20921	0.26527	-0.1175
-0.78644	0.32301	0.025524
0.30784	0.25852	0.060204
0.26715	0.25641	-0.13596
-0.75032	0.31878	0.17067
-0.53411	0.2986	-0.078512
-0.46183	0.30011	0.027079
-0.61585	0.30579	0.091984
-0.76317	0.30595	-0.052305
-0.71483	0.31029	-0.045301
-0.22283	0.29145	-0.042147
-0.2484	0.29268	-0.02155
-0.21581	0.28519	-0.074907
-0.25738	0.28924	-0.066122
-0.43206	0.27885	-0.0037028
-0.20408	0.28417	-0.057082
-0.72128	0.28697	0.13461
0.18437	0.25846	-0.10195
-0.28569	0.28866	-0.012639
-0.18456	0.27775	-0.01313
-0.66906	0.30977	0.085224
-0.26537	0.2886	-0.00020961
-0.49034	0.29288	0.052666
-0.63745	0.29513	-0.071794
-0.69512	0.2969	0.097793
-0.79728	0.32458	0.17595
0.22442	0.24144	0.062887
0.22203	0.24603	-0.13485
0.2453	0.23792	0.063779
-0.22794	0.28078	0.018435
-0.70259	0.28625	-0.051665
-0.30372	0.28327	-0.049634
0.3427	0.24393	-0.071105
-0.49729	0.29433	-0.073623
0.35749	0.22298	-0.095373
-0.74214	0.2976	0.17121
0.3491	0.23541	-0.044097
-0.20228	0.27566	-0.096194
0.16185	0.23933	0.022469
-0.191	0.26424	-0.081861
-0.17372	0.2677	0.0076958
0.25024	0.23616	-0.15671
-0.78255	0.29332	0.21325
-0.79886	0.3036	0.20786
-0.29124	0.27259	-0.088751
-0.44908	0.28225	-0.048249
-0.15987	0.25623	-0.040032
0.15621	0.24775	-0.0060172
-0.55493	0.27418	-0.093248
-0.80707	0.29602	0.18623
-0.31189	0.26748	0.041454
-0.32544	0.27501	-0.057507
0.28199	0.23899	-0.15213
-0.58587	0.27292	0.11435
0.1598	0.24628	-0.076443
-0.25147	0.26098	-0.1145
-0.73988	0.28392	-0.047556
-0.36163	0.26829	-0.019985
-0.20015	0.26805	0.031479
-0.75596	0.29731	0.19343
-0.46375	0.26632	-0.078467
-0.34586	0.26553	0.017695
0.18399	0.23178	-0.13152
0.19486	0.23455	0.055186
-0.32842	0.26646	-0.078024
-0.41292	0.27601	-0.042511
-0.3662	0.26743	-0.059213
0.14592	0.24004	-0.026831
-0.5385	0.29643	0.067194
-0.50265	0.26086	-0.093837
0.34251	0.22636	0.012216
-0.79522	0.28643	0.051478
-0.60334	0.27895	-0.084505
-0.40218	0.27008	-0.010742
0.34509	0.22892	-0.11588
-0.19465	0.25262	-0.10974
-0.41014	0.26827	-0.073691
-0.23495	0.26358	0.0503
-0.14299	0.24144	-0.013683
0.36646	0.2183	-0.056014
0.31914	0.22739	-0.15185
-0.70456	0.27039	0.10755
-0.36938	0.25809	0.0063224
-0.60871	0.27069	0.12068
0.15732	0.22894	-0.11498
-0.81065	0.27337	0.15419
0.24172	0.22627	-0.17925
-0.47153	0.24071	-0.094526
-0.21062	0.24387	-0.13117
-0.45437	0.26474	0.05066
-0.76867	0.28763	-0.046647
-0.30499	0.25719	-0.099159
-0.27871	0.262	0.054489
-0.18303	0.26023	0.032577
-0.44048	0.26557	0.036641
-0.27509	0.23802	-0.12614
0.27882	0.22052	-0.18589
-0.41845	0.25445	0.029998
-0.80313	0.25196	0.012409
0.27229	0.21464	-0.21383
-0.15785	0.23369	-0.074362
0.16691	0.22198	-0.14518
0.1159	0.21379	-0.016592
-0.51157	0.24308	0.084782
0.36562	0.20841	-0.15326
0.13502	0.23166	-0.070822
0.23019	0.22003	-0.21126
0.19572	0.22023	-0.17835
0.35524	0.20569	-0.17635
-0.34825	0.25209	0.047153
0.12629	0.22781	-0.043453
-0.58913	0.25167	-0.095035
-0.80203	0.27318	0.069191
-0.21848	0.2464	0.06348
-0.66502	0.28858	0.10127
-0.67531	0.26672	-0.062785
0.2953	0.20975	0.066045
0.32269	0.21213	-0.18973
0.15946	0.21504	-0.18373
-0.36897	0.24385	-0.096222
0.40184	0.1813	-0.13382
-0.19364	0.22935	-0.13088
0.37896	0.20756	-0.079062
-0.76777	0.25885	0.18242
-0.79589	0.26404	0.19472
-0.39504	0.25382	0.018469
0.35173	0.20174	0.017264
-0.38223	0.22384	0.052299
0.1144	0.21883	-0.13231
-0.17958	0.22755	0.056718
0.32911	0.19919	0.046426
0.26973	0.20506	0.077778
0.331	0.20008	-0.21861
-0.67703	0.26732	0.099881
0.08125	0.21539	-0.13425
-0.80708	0.26003	0.17883
-0.3207	0.23571	0.079064
0.18181	0.19907	-0.2333
0.21006	0.20688	-0.23152
-0.42298	0.241	-0.098383
0.35475	0.19703	-0.20222
-0.17944	0.21908	-0.10929
-0.64577	0.23856	0.11407
0.18632	0.20536	0.06299
0.15973	0.20225	-0.21891
-0.26824	0.24342	0.073332
-0.69613	0.25818	0.097014
0.39095	0.19759	-0.051924
-0.33754	0.21626	-0.11535
-0.14085	0.22714	0.025076
-0.10791	0.21811	-0.0062742
-0.71823	0.25482	-0.032364
-0.52873	0.2249	-0.099844
-0.62791	0.23767	-0.078189
0.31562	0.18887	-0.23718
-0.23789	0.22285	0.082063
-0.37209	0.22445	-0.10624
-0.10534	0.21881	-0.025864
0.11499	0.19796	0.038764
0.36293	0.20039	-0.015006
-0.13798	0.2257	-0.063682
-0.73953	0.25348	0.15248
0.40604	0.17919	-0.15208
0.061189	0.19894	-0.094782
-0.47234	0.22453	0.083179
0.0858	0.21052	-0.062172
0.25816	0.18469	-0.26318
0.21344	0.18499	-0.26173
0.097523	0.19536	-0.17799
-0.75554	0.25449	-0.027908
0.30211	0.17975	-0.26184
-0.67047	0.24646	0.097354
0.35805	0.18936	0.040908
-0.70766	0.23904	0.081673
-0.080013	0.2121	-0.017535
-0.77818	0.23834	0.1887
0.40127	0.17878	-0.097271
0.12013	0.21307	0.00714
0.41024	0.18357	-0.042651
-0.23104	0.21541	-0.14384
0.43155	0.15921	-0.0076013
-0.59482	0.2302	0.12878
-0.65887	0.21046	-0.051699
-0.26912	0.21484	0.090171
-0.72147	0.24436	0.11103
0.15518	0.21345	0.04124
0.39386	0.17932	-0.18464
-0.42111	0.22503	0.059086
0.29934	0.1871	0.068962
-0.37019	0.22634	0.054633
0.069659	0.1913	-0.0010925
-0.12673	0.20656	-0.10387
0.070239	0.1674	-0.1975
0.38384	0.18002	0.0080401
0.15802	0.18509	-0.24506
-0.4399	0.22191	-0.10217
-0.51737	0.22719	0.090331
0.26837	0.17473	0.088023
0.23115	0.19171	0.078377
0.14135	0.1921	0.083797
-0.081158	0.20235	-0.073647
0.055949	0.18302	-0.15387
-0.72393	0.23579	-0.0073958
-0.80089	0.23244	0.19607
-0.58677	0.20637	-0.089249
-0.70516	0.23013	-0.020962
-0.44873	0.2393	0.070562
-0.81313	0.24103	0.0816
0.36256	0.17988	0.061723
-0.22007	0.18874	-0.14748
-0.14482	0.18929	-0.12853
-0.29576	0.2109	-0.13077
-0.75022	0.22332	0.15341
-0.2016	0.205	-0.14169
0.58682	0.14164	0.16722
-0.059757	0.19845	-0.057869
-0.073979	0.20139	0.010785
0.089653	0.19419	0.03388
-0.80577	0.2435	0.04077
0.038479	0.1937	-0.058908
0.020009	0.18711	-0.032096
0.38253	0.16308	-0.23675
-0.1124	0.2064	0.020956
0.34433	0.16814	0.077738
-0.016937	0.19698	-0.049465
-0.47836	0.21037	-0.09326
-0.80013	0.23789	0.028427
0.33048	0.16864	-0.2614
0.42747	0.16359	-0.094878
0.3193	0.17212	0.070527
-0.038732	0.19205	-0.024974
0.022105	0.18898	-0.099208
-0.035149	0.1924	-0.067561
0.44272	0.16519	-0.13234
-0.68894	0.22295	0.06093
-0.35113	0.21737	0.08166
0.60565	0.14126	0.19231
0.55293	0.13704	0.16
0.16367	0.18251	0.10298
0.61323	0.13285	0.17673
0.054507	0.18764	0.011869
-0.80945	0.22895	0.080337
-0.13003	0.1959	0.038674
-0.23841	0.18327	0.090892
0.037352	0.1799	-0.13306
0.11124	0.16457	-0.23195
-0.60935	0.21981	0.12661
0.29593	0.13911	-0.30083
0.046914	0.18289	-0.0011471
-0.75849	0.22976	0.016869
0.069541	0.17652	0.044291
-0.71222	0.2233	0.026668
-0.37481	0.19137	0.077666
0.20792	0.17313	0.10791
-0.72195	0.22924	0.061333
-0.51543	0.20897	0.088085
-0.32037	0.20769	0.094416
0.45111	0.15346	-0.16238
-0.7437	0.22254	0.094751
0.1488	0.16479	-0.26041
0.43341	0.15185	-0.18631
0.46896	0.13701	-0.14574
-0.75836	0.22399	0.044887
0.046487	0.15365	-0.17634
-0.28493	0.17762	0.09671
-0.074465	0.16789	-0.12292
-0.088383	0.17832	0.047214
-0.18606	0.18962	-0.13396
-0.74238	0.22067	0.13142
-0.43333	0.20326	0.078999
0.035991	0.18548	-0.021555
-0.01771	0.17825	-0.11586
-0.73132	0.2245	0.036457
0.39021	0.14079	0.096065
0.39146	0.18251	-0.020259
-0.79006	0.2187	0.088533
-0.052943	0.17219	0.033865
-0.45199	0.19351	0.081924
-0.36471	0.1896	-0.10915
-0.1886	0.20281	0.07083
0.43917	0.15191	-0.040396
-0.19391	0.17802	0.076258
-0.27962	0.19115	-0.13944
-0.81425	0.23423	0.16269
0.25723	0.1437	-0.30202
-0.65678	0.21072	0.070325
-0.81062	0.21841	0.12389
0.073773	0.17315	0.064297
-0.13066	0.1783	0.043325
-0.62644	0.2012	0.084057
0.46739	0.13117	0.0013356
0.41974	0.13804	-0.2296
-0.026714	0.16871	0.014035
-0.0087082	0.16289	-0.14603
-0.51083	0.16033	-0.072324
-0.068231	0.17819	-0.10961
-0.76813	0.20727	0.13886
-0.40366	0.18544	-0.099322
0.57247	0.1092	0.13949
0.40076	0.15599	0.0012574
-0.66825	0.20156	0.055775
-0.16081	0.16939	-0.14184
0.1493	0.16184	0.11835
0.068796	0.1481	-0.21665
0.59624	0.11718	0.21015
0.51781	0.12955	0.14543
0.085341	0.15858	0.10179
-0.68471	0.20764	-0.0093419
0.42398	0.12758	0.064178
-0.046958	0.15775	-0.1534
-0.7745	0.21804	0.16692
0.60414	0.101	0.18417
-0.58363	0.18559	-0.082418
0.37315	0.12141	-0.28707
-0.2608	0.16327	-0.13993
-0.53427	0.20107	-0.094496
-0.15749	0.17186	0.060148
0.29372	0.14495	0.079737
-0.31772	0.17572	0.099065
-0.69002	0.20773	0.022473
0.1915	0.14571	0.13082
0.19976	0.1549	-0.28719
0.57493	0.11594	0.21582
0.39675	0.14909	0.078905
0.44619	0.13722	-0.055756
-0.4388	0.1849	-0.09386
-0.41228	0.17383	0.090407
0.032048	0.14801	-0.17508
-0.7959	0.21732	0.17998
-0.09629	0.14804	-0.14074
-0.48026	0.16877	-0.071186
-0.58495	0.19155	0.097462
0.0028313	0.14625	0.045593
0.47649	0.12103	-0.10096
-0.12097	0.1614	0.066762
0.35639	0.10421	-0.30546
-0.196	0.15783	-0.14542
0.24358	0.14407	0.11458
0.48485	0.11901	-0.1551
-0.15025	0.13609	-0.15248
-0.55002	0.18114	0.085692
0.068788	0.14517	0.10293
0.20689	0.11868	-0.31691
0.43394	0.12428	0.020893
-0.4122	0.15357	-0.080633
0.40743	0.10125	-0.27702
-0.53111	0.18972	0.08549
-0.64187	0.19203	0.071133
-0.087583	0.16824	0.059235
0.54697	0.1303	0.16878
-0.34605	0.18794	0.092122
-0.59464	0.18463	0.067338
0.031077	0.1566	0.038134
-0.1396	0.14392	0.054858
0.10182	0.14103	0.12528
0.33549	0.1305	0.075811
-0.55532	0.15949	-0.071702
-0.44675	0.17199	0.080222
0.17892	0.11547	-0.30991
0.11834	0.12591	-0.27427
0.47367	0.11841	-0.035394
-0.20654	0.1368	-0.14334
-0.3704	0.17437	0.083347
-0.66118	0.19146	0.011333
0.27533	0.095963	0.093792
-0.015475	0.13604	-0.1822
-0.59836	0.15609	-0.031376
0.086347	0.12752	-0.24856
0.37726	0.13237	0.10083
0.042757	0.14824	0.060752
0.47271	0.11448	-0.053275
0.48144	0.1129	0.018227
0.42326	0.12169	0.098314
0.26666	0.13115	0.098052
-0.20101	0.14653	0.074528
-0.56854	0.16881	0.044213
0.010234	0.13702	-0.18987
0.46988	0.10284	-0.20176
-0.50294	0.17371	0.074742
-0.58068	0.15619	-0.056639
0.49479	0.095687	-0.072659
0.45361	0.10363	0.050184
-0.63451	0.17449	0.037972
0.49376	0.11166	0.16092
0.39694	0.11879	0.12494
-0.33586	0.1608	-0.11529
0.051229	0.12556	0.096143
0.24733	0.10901	-0.32468
0.51766	0.084467	0.1163
-0.28835	0.14445	-0.12657
0.13752	0.12411	0.14149
0.48881	0.089536	0.11454
-0.61263	0.17449	0.056181
0.1542	0.11338	-0.30345
-0.079487	0.14318	0.06964
0.49401	0.10994	-0.11747
0.3253	0.095211	-0.32172
0.46946	0.095619	0.12744
0.56183	0.11477	0.20027
-0.491	0.15849	0.069129
0.60139	0.097647	0.16717
-0.52679	0.15674	0.055277
-0.45225	0.15269	0.069283
-0.12531	0.14086	0.078708
-0.15581	0.13625	0.052142
-0.28345	0.13881	0.090208
-0.46401	0.1494	-0.051669
0.033888	0.1061	-0.20926
0.50158	0.095984	-0.15221
-0.021752	0.14506	0.047743
-0.066012	0.12651	-0.17889
0.45783	0.10101	0.085279
-0.016863	0.10294	-0.20889
-0.40118	0.14866	0.086887
-0.2386	0.13726	-0.12204
-0.38127	0.13892	-0.079215
-0.32165	0.13503	-0.10241
0.54365	0.10121	0.19233
0.43032	0.10803	0.13556
0.51223	0.088487	0.0030877
-0.029587	0.10408	0.085155
-0.36943	0.15119	0.082715
0.39533	0.10972	0.15136
-0.33319	0.14767	0.090885
0.29108	0.093856	-0.32619
0.24491	0.11401	0.11772
0.16184	0.098211	0.15156
0.47287	0.091557	0.044488
0.37914	0.10179	0.13924
0.21869	0.12086	0.13318
0.53064	0.083778	0.22668
-0.1598	0.11205	0.050935
0.43694	0.098982	0.16849
0.45936	0.098312	0.15388
0.062548	0.10834	-0.23632
-0.1363	0.11202	-0.15755
0.54363	0.098529	0.21947
0.50334	0.095807	-0.025286
0.35753	0.054034	-0.32751
-0.34146	0.12077	-0.078541
-0.56598	0.14468	-0.0014894
-0.50468	0.1403	-0.031775
0.35842	0.10358	0.1875
0.37776	0.10226	0.19113
-0.57515	0.15363	0.019534
0.094001	0.11567	0.13489
0.51391	0.078542	-0.085887
-0.2057	0.088465	-0.13854
-0.45859	0.13711	-0.026177
0.0015393	0.11412	-0.21144
0.44079	0.055088	-0.2653
0.58414	0.091796	0.19932
0.46543	0.095405	0.17328
0.5813	0.081173	0.18499
-0.51135	0.13663	0.010852
-0.53663	0.14058	-0.042379
0.49705	0.084406	0.18014
-0.17619	0.11286	-0.15435
0.388	0.053313	-0.31481
-0.44737	0.13436	0.038048
-0.55298	0.13759	-0.018965
-0.31562	0.12496	0.084608
0.35096	0.11579	0.087467
0.31708	0.081554	0.101
-0.391	0.12852	0.068075
0.075253	0.093337	-0.25979
0.043715	0.11301	0.10008
0.52737	0.05152	-0.13103
0.10615	0.060892	-0.2972
-0.019452	0.12487	0.067489
-0.26007	0.10852	-0.09045
0.04783	0.093424	-0.22178
0.5755	0.072294	0.1626
-0.48956	0.14276	0.044505
0.52748	0.067579	0.11199
0.58881	0.098791	0.14645
0.48571	0.081322	0.20818
0.34567	0.083414	0.19113
0.5041	0.074888	0.035303
0.49145	0.074149	-0.20124
0.4921	0.073995	0.08692
0.43843	0.072021	0.22051
-0.47939	0.13279	0.0079794
0.51743	0.077862	0.020852
0.26875	0.07682	-0.3355
0.49225	0.070145	0.060868
0.29088	0.062151	0.11585
-0.38977	0.11981	0.052742
0.21004	0.08526	-0.32973
-0.084409	0.077867	-0.19679
0.056311	0.095931	0.11367
0.50219	0.077112	0.21449
0.00071232	0.10632	0.085515
0.47791	0.082984	0.19867
0.35615	0.08046	0.23009
-0.45084	0.13032	0.0081427
-0.10212	0.11792	0.084944
-0.13653	0.088264	0.091401
-0.053796	0.10844	-0.19656
-0.29763	0.10834	-0.068985
-0.35952	0.12539	0.075074
0.34073	0.075759	0.12428
-0.17943	0.089882	0.045522
0.24428	0.081012	0.1189
0.1638	0.055444	-0.33033
0.033897	0.0873	-0.218
-0.41414	0.11599	0.0028674
0.52604	0.063704	-0.03001
0.51218	0.039477	-0.19556
-0.3478	0.10749	-0.056232
-0.39589	0.11453	-0.033164
0.54445	0.060973	0.13211
0.20803	0.077374	0.14556
-0.26916	0.11239	0.074182
-0.10671	0.082364	-0.18336
-0.06758	0.077483	-0.2018
0.50944	0.05414	0.081263
-0.18958	0.11174	0.055617
0.40898	0.035295	-0.30533
0.54216	0.045354	0.020957
0.41977	0.073267	0.23455
0.53078	0.059647	0.18636
-0.16732	0.096729	0.074092
0.34841	0.076302	0.16126
0.090448	0.063747	-0.28126
0.32713	0.080499	0.27262
0.32537	0.060953	-0.3354
0.38522	0.07991	0.22881
0.3348	0.077131	0.24437
-0.33756	0.098132	0.052248
0.3549	0.070897	0.2589
-0.22333	0.060829	-0.10825
-0.38197	0.10115	0.011531
0.50267	0.061806	0.20411
0.36834	0.067803	0.25437
0.31528	0.074739	0.26458
0.003539	0.076623	0.11609
0.28763	0.053662	-0.3387
-0.33251	0.092836	-0.035319
-0.25917	0.088339	-0.061317
0.19317	0.055365	-0.33645
0.064487	0.058207	-0.24631
0.41952	0.067569	0.25792
0.33297	0.072519	0.31429
0.30533	0.071561	0.30031
0.31859	0.074043	0.32907
0.25254	0.071994	0.1032
0.5224	0.048646	0.10941
-0.27061	0.094001	0.054703
0.069784	0.06684	-0.25215
0.46647	0.063727	0.21493
0.25733	0.050624	-0.34635
0.52402	0.043609	0.1536
0.11881	0.029073	-0.31502
0.09743	0.055028	0.13505
-0.11984	0.05773	-0.18345
-0.0011526	0.078985	-0.22766
0.32507	0.065599	0.19105
0.30517	0.053442	0.14245
-0.19499	0.081831	0.031893
-0.011441	0.0733	-0.22261
0.15753	0.067529	0.15651
0.3389	0.07632	0.22697
0.08441	0.058448	0.12927
0.30556	0.052788	0.16908
-0.24231	0.085558	-0.085228
0.52788	0.042086	0.13518
-0.18701	0.075336	-0.15682
0.49786	0.046523	0.19783
0.12649	0.073703	0.15198
0.27547	0.030238	-0.34637
-0.27636	0.083004	-0.01234
0.53748	0.052509	-0.0032557
0.3019	0.063735	0.3611
0.29896	0.06697	0.32562
0.29878	0.059942	0.26229
-0.043653	0.073839	0.11148
-0.33516	0.08687	-0.0094078
-0.30265	0.083944	0.0086415
-0.30488	0.093643	-0.033621
0.32671	0.049873	0.37581
-0.31838	0.084199	0.026294
0.30573	0.062677	0.21939
0.02084	0.063051	-0.22277
0.47388	0.052187	0.21335
0.32934	0.022747	-0.34531
-0.10056	0.073934	0.10784
-0.19647	0.074683	0.055907
-0.21615	0.070968	-0.13949
0.021903	0.061597	0.12682
-0.2691	0.079171	0.031283
-0.16242	0.067091	-0.16948
0.50617	0.025207	-0.20894
0.10608	0.034551	-0.30154
0.2755	0.047986	0.33087
-0.17751	0.077335	0.073423
-0.22162	0.066952	-0.16342
0.27695	0.043207	0.27468
0.38279	0.03979	0.28394
-0.27479	0.076061	0.0071951
-0.086704	0.06193	0.11889
0.52972	0.026703	0.045087
0.5417	0.016937	-0.11398
0.52572	0.022705	0.086336
0.28128	0.04016	0.30338
-0.2121	0.064265	0.011548
-0.23915	0.065578	-0.18885
-0.26597	0.066999	-0.23081
0.28513	0.044123	0.21655
-0.0546	0.031027	-0.21441
0.40795	0.040273	0.27417
0.4316	0.037555	0.24597
-0.12276	0.066046	0.11014
